,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_tweets
59,Zebra,@Zebra19133613,2024-11-20T08:23:16.000Z,True,No one in the Moral Westbwantsvto talk about israel genocide yet this is shown all over the network.,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Zebra19133613/status/1859150505542303876,tweet_id:1859150505542303876,one moral westbwantsvto talk israel genocide yet shown network
60,Rudimentary Contrarianism,@tngkh2ujt5rd,2024-11-20T08:23:15.000Z,False,White women are committing a genocide in Gaza as you speak. You're a chauvinist.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1528406736889061377/HbPQgZyC_bigger.png,https://x.com/tngkh2ujt5rd/status/1859150500379160750,tweet_id:1859150500379160750,white woman committing genocide gaza speak chauvinist
61,Truth,@The_Truthful01,2024-11-20T08:23:14.000Z,False,Long live Palestine Long live Islamic Republic of Iran ,0,0,0,3,[],[],"['\\u261d\\U0001f3ff', '\\U0001f1f5\\U0001f1f8', '\\U0001f1ee\\U0001f1f7', '\\u270a\\U0001f3ff']",https://pbs.twimg.com/profile_images/1846980995423084544/jMmIt_JR_bigger.jpg,https://x.com/The_Truthful01/status/1859150497363447997,tweet_id:1859150497363447997,long live palestine long live islamic republic iran
62,Brian,@SpeakingBee,2024-11-20T08:23:13.000Z,False,"Hamas is a terrorist organization and not a country, so international laws do not apply and nothing Israel has to do to eliminate them can be considered a war crime.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/510598140106260480/_zCRjom__bigger.jpeg,https://x.com/SpeakingBee/status/1859150494926520819,tweet_id:1859150494926520819,hamas terrorist organization country international law apply nothing israel eliminate considered war crime
63,joshua rowe,@joshuarowe1,2024-11-20T08:23:13.000Z,True,A hero of Israel. A hero of the free world.,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/joshuarowe1/status/1859150494301618346,tweet_id:1859150494301618346,hero israel hero free world
64,Said Tanneche - السعيد طنش,@SaidTanneche,2024-11-20T08:23:13.000Z,False,"■ Those who currently lead the #USA are #war_criminals and #supporters of war criminals, so their warning to #Turkey not to receive the leaders of the #Palestinian_resistance is in itself contrary to #international_law.
■ Resistance is a legitimate right
■ #Gaza_in_Genocide",0,0,0,2,"['#USA', '#war_criminals', '#supporters', '#Turkey', '#Palestinian_resistance', '#international_law', '#Gaza', '_in_Genocide']",[],[],https://pbs.twimg.com/profile_images/1550358270858215429/UD0hGDki_bigger.jpg,https://x.com/SaidTanneche/status/1859150492728795593,tweet_id:1859150492728795593,currently lead usa supporter war criminal warning turkey receive leader contrary resistance legitimate right
65,דוֹנָה עַנַווָת. Fermosa,@drkya_a,2024-11-20T08:23:12.000Z,False,"Honey,I said we need cardiac cath robots in Israel. https://m.youtube.com/watch?v=39hQbO9cax8…https://m.youtube.com/watch?v=n_uoMV1qsr0…",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1857902974736969728/2gipIBTY_bigger.jpg,https://x.com/drkya_a/status/1859150489771823106,tweet_id:1859150489771823106,honey said need cardiac cath robot israel http
66,Israel Edem Komla Gabienu,@edemgabby,2024-11-20T08:23:12.000Z,True,Aww...this is truly heartfelt. Your dearest is grateful for your ove and support too.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1600175630838022144/PybcAEP4_bigger.jpg,https://x.com/edemgabby/status/1859150489507508534,tweet_id:1859150489507508534,aww truly heartfelt dearest grateful ove support
67,Free Palestine,@Queer_Mulder,2024-11-20T08:23:12.000Z,False,Funny how people are so ableist they’re willing to defend strobe lights. No one likes strobe lights.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1594827708344803363/4qSv704l_bigger.jpg,https://x.com/Queer_Mulder/status/1859150486651203756,tweet_id:1859150486651203756,funny people ableist willing defend strobe light one like strobe light
68,AMW,@AviMWeiss,2024-11-20T08:23:11.000Z,True,I wonder what people who have been eating the lies of media and jihadis think about this when they see Israel is #2.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1821711027756482560/Un1wvm6e_bigger.png,https://x.com/AviMWeiss/status/1859150484289831045,tweet_id:1859150484289831045,wonder people eating lie medium jihadis think see israel
69,Shady Sides,@rickadams82,2024-11-20T08:23:11.000Z,False,You got Israel and Hamas the wrong way round. Easy mistake. Happens all the time in the news too,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1822761552350482432/SS7lWS7__bigger.jpg,https://x.com/rickadams82/status/1859150482716987783,tweet_id:1859150482716987783,got israel hamas wrong way round easy mistake happens time news
70,Sam of the Nord,@SamerAbdelnour,2024-11-20T08:23:11.000Z,False,"It is a *holocaust* enacted by Israel, enabled and funded by the US. But it isn’t one Sanders wants to end. We’ve seen him play this game on weapons time again and buckle every time. And he can’t bring himself to call genocide a genocide. He’s complicit like the rest of them.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1713543414547906560/sxAU-wn7_bigger.jpg,https://x.com/SamerAbdelnour/status/1859150482712744097,tweet_id:1859150482712744097,holocaust enacted israel enabled funded u one sander want end seen play game weapon time buckle every time bring call genocide genocide complicit like rest
71,Tiggs,@shanksizpony1,2024-11-20T08:23:10.000Z,False,"No, It's being taken out of context.She explained that she was born under the British mandate,which ended in 1948. After that, there are no ""Palestinians."" Palestine has never existed as a country. It was a geographical entity used by the British. You really should read history.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1654534868099842049/Iy88T5Ze_bigger.jpg,https://x.com/shanksizpony1/status/1859150478795243636,tweet_id:1859150478795243636,taken explained born british mandate ended palestinian palestine never existed country geographical entity used british really read history
72,Cveeraiyan veera,@Cveeraiyan5679,2024-11-20T08:23:09.000Z,False,"Fearless Female Soldiers:

 Inside Israel's Army! ",0,0,0,2,[],['@IDF'],"['\\U0001f1ee\\U0001f1f1', '\\U0001f499', '\\U0001f90d']",https://pbs.twimg.com/profile_images/1852009357137055746/CqaYM5rZ_bigger.jpg,https://x.com/Cveeraiyan5679/status/1859150475653689797,tweet_id:1859150475653689797,fearless female soldier inside israel army
73,ClownsRulenow,@Ricksoverit,2024-11-20T08:23:06.000Z,False,You have to destroy Israel to have any chance but that will never happen!,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1732040242772017152/SNwmNjE2_bigger.jpg,https://x.com/Ricksoverit/status/1859150463566049600,tweet_id:1859150463566049600,destroy israel chance never happen
74,Forced Londoner,@MOzbayrak2023,2024-11-20T08:23:06.000Z,True,"You all who support Israel, a terror organization, go to hell!",0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/MOzbayrak2023/status/1859150461518889375,tweet_id:1859150461518889375,support israel terror organization go hell
75,Judea Pearl,@yudapearl,2024-11-20T08:23:03.000Z,True,"This day in history, November 20, 1977, Sadat addresses Israel's Knesset.https://israeled.org/sadat-addresses-the-knesset/…Is any Palestinian leader ready?",0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1012181647993606144/TeYvs7NH_bigger.jpg,https://x.com/yudapearl/status/1859150452354375870,tweet_id:1859150452354375870,day history november sadat address israel palestinian leader ready
76,Mike dorsey,@dorsey_mik13956,2024-11-20T08:23:03.000Z,False,I search for you everyday Elliot. Respect your commentary and your absolute commitment to our Beloved Israel. I would hope that EYES on Israel with Rabbi would return. GOD bless you both.,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/dorsey_mik13956/status/1859150450836086987,tweet_id:1859150450836086987,search everyday elliot respect commentary absolute commitment beloved israel would hope eye israel rabbi would return god bless
77,Kun,@Uncle_kue,2024-11-20T08:23:03.000Z,False,"Yes we can agree on where I have fundamental differences with Israel, for instance expansion of settlements in West Bank, but on Hamas I stand by my position. Radicalism won’t win.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1696154514305208320/I_MddHBU_bigger.jpg,https://x.com/Uncle_kue/status/1859150449934229891,tweet_id:1859150449934229891,yes agree fundamental difference israel instance expansion settlement west bank hamas stand position radicalism win
78,Supernautiloid,@Supernautiloid,2024-11-20T08:22:57.000Z,False,Gaza has everything to do with it. The pattern of imperialism and genocide by the demons and ghouls that you worship never ended. It just changed forms.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1216889558836678658/-Xm78Yfu_bigger.jpg,https://x.com/Supernautiloid/status/1859150425426911595,tweet_id:1859150425426911595,gaza everything pattern imperialism genocide demon ghoul worship never ended changed form
79,ChristAndHoveAlbion,@ChristAndAlbion,2024-11-20T08:22:49.000Z,False,Christian populations are decreasing all over the Middle East apart from Israel I’m still waiting for Muslim to give me a reasonable explanation outside of persecution for this,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1826837757181763584/ZPKmWKRW_bigger.jpg,https://x.com/ChristAndAlbion/status/1859150394233896986,tweet_id:1859150394233896986,christian population decreasing middle east apart israel still waiting muslim give reasonable explanation outside persecution
80,What Julian thinks,@julianthinks24,2024-11-20T08:22:48.000Z,False,New flash: Jesus was Jewish. Born & raised in Judea (now northern Israel) he lived & died a Jew. (See last supper - Passover) Sorry to disappoint the (seemly) many on this platform who can’t/don’t know (or accept) that Judaism came long before the advent of Christianity & Islam.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1736172888363786240/1Qs6fB_a_bigger.jpg,https://x.com/julianthinks24/status/1859150386906501596,tweet_id:1859150386906501596,new flash jesus jewish born raised judea northern israel lived died jew see last supper passover sorry disappoint seemly many platform know accept judaism came long advent christianity islam
81,Mark Byrne,@markbyrne57,2024-11-20T08:22:47.000Z,False, Stands with Israel. Corrupt up to the eye balls. Complicit in a genocide,0,0,0,3,[],['@NUJofficial'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/markbyrne57/status/1859150383269974231,tweet_id:1859150383269974231,stand israel corrupt eye ball complicit genocide
82,UNDERCODE NEWS,@UndercodeNews,2024-11-20T08:22:46.000Z,False, Israel and Miami: A Powerhouse Duo in ConTech,0,0,0,5,[],[],['\\U0001f50b'],https://pbs.twimg.com/profile_images/1851287646359994368/UNS9qktf_bigger.jpg,https://x.com/UndercodeNews/status/1859150380443046066,tweet_id:1859150380443046066,israel miami powerhouse duo contech
83,osgood09,@osgood091,2024-11-20T08:22:46.000Z,False,"Yes comrade, we should just blindly follow any cause if they support our wider aims. Especially if they are taking “direct” action for Palestine , look forward to seeing u at the “trnnies for pally” March.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1748370220194922497/G7vhdRhw_bigger.jpg,https://x.com/osgood091/status/1859150378794614924,tweet_id:1859150378794614924,yes comrade blindly follow cause support wider aim especially taking direct action palestine look forward seeing u trnnies pally march
84,Kelcie (Free Palestine ),@Kelcie_XOTWOD,2024-11-20T08:22:46.000Z,False,"QUEEN  Your talent is INSANE & I can't wait to see what else you have in store for us! Love you so much, Doechii!! ",0,0,0,1,[],[],"['\\U0001f44f\\U0001f3fd', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001fa77']",https://pbs.twimg.com/profile_images/1773387251957080064/2N_NBRcU_bigger.jpg,https://x.com/Kelcie_XOTWOD/status/1859150378249711968,tweet_id:1859150378249711968,queen talent insane ca wait see else store u love much doechii
85,Giles,@BodgerGiles,2024-11-20T08:22:45.000Z,False,"Righteous delusion

""x number of children killed in the objective"" 
Murder is ok with an objective?

""Why do you insist on keeping women and children in combat zones"" 
Maybe because that's where they live and it is in fact the IDF who've defined the combat zones, i.e ALL of Gaza?",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1390428993527091205/95BaOmSn_bigger.jpg,https://x.com/BodgerGiles/status/1859150376844349548,tweet_id:1859150376844349548,righteous delusion x number child killed objective murder ok objective insist keeping woman child combat zone maybe live fact idf defined combat zone gaza
86,javid,@Javid__o,2024-11-20T08:22:44.000Z,False,"Gaza looks better than Bakhmut, Vuhledar, Mariinka. Gaza looked better under Hamas while besieged by Israel than Donetsk that is controlled by Russia",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1778059256819765248/UKRVAZFE_bigger.jpg,https://x.com/Javid__o/status/1859150372192846107,tweet_id:1859150372192846107,gaza look better bakhmut vuhledar mariinka gaza looked better hamas besieged israel donetsk controlled russia
87,zekeriya karakuş,@zekeriyaka4126,2024-11-20T08:22:43.000Z,False,"USA, TIE UP YOUR RABID DOG ISRAEL. DON'T LET IT ROAM AROUND KILLING INNOCENTS. TAKE CARE OF YOUR DOG. OR SOMEONE WILL SHOOT IT. DON'T SUPPORT THE TERRORIST YOU WANT AND THROW MUD AT THE ONE YOU DON'T FOR YOUR ASS. YOU SON OF A BITCH.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1774759881662246913/9SnjtiQR_bigger.jpg,https://x.com/zekeriyaka4126/status/1859150368157892650,tweet_id:1859150368157892650,usa tie rabid dog israel let roam around killing innocent take care dog someone shoot support terrorist want throw mud one as son bitch
